name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kyiv,2024-03-26,9.4,3.1,5.8,7.6,0.1,3.7,0.1,68,1,100,4.17,rain,0,0,42.1,18,358.2,1010,64.9,20,,,,,2024-03-26T05:46:42,2024-03-26T18:21:14,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,33345099999"
Kyiv,2024-03-27,11.9,1,6.1,11.9,1,5.3,0.9,71.8,0,0,0,,0,0,33.8,14,134.7,1014.8,13.5,20,,,,,2024-03-27T05:44:29,2024-03-27T18:22:50,0.57,Clear,Clear conditions throughout the day.,clear-day,"remote,33345099999"
Kyiv,2024-03-28,15.9,4.1,9.6,15.9,1.9,8.5,3.6,67.9,0.3,100,4.17,rain,0,0,47.9,19.1,146.6,1008.1,75.8,,,,,,2024-03-28T05:42:17,2024-03-28T18:24:27,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Kyiv,2024-03-29,12,7.5,9.8,12,6.7,9.4,6.6,80.6,3.7,100,20.83,rain,0,0,34.2,13.7,252.7,1007.5,62.4,,,,,,2024-03-29T05:40:05,2024-03-29T18:26:03,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
Kyiv,2024-03-30,20.1,5.3,12.6,20.1,5.3,12.5,5.6,64.2,0,0,0,,0,0,32.8,12.2,188.4,1015.1,66.5,,,,,,2024-03-30T05:37:53,2024-03-30T18:27:39,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Kyiv,2024-03-31,24.6,10.9,17.1,24.6,10.9,17.1,8.7,59.8,0,0,0,,0,0,35.3,13.3,170.2,1013.7,30.4,,,,,,2024-03-31T06:35:41,2024-03-31T19:29:16,0.71,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Kyiv,2024-04-01,24.8,10.8,17.4,24.8,10.8,17.4,9.2,59.7,0,0,0,,0,0,29.9,11.5,174.2,1009.4,65.2,20,,,,,2024-04-01T06:33:30,2024-04-01T19:30:52,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"remote,33345099999"
Kyiv,2024-04-02,25.7,12.7,17.1,25.7,12.7,17.1,9.4,62.6,0.4,100,8.33,rain,0,0,77.4,20.2,186.4,1000,65.3,16.7,,,,,2024-04-02T06:31:19,2024-04-02T19:32:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-04-03,15.6,8.6,11.8,15.6,5.7,10.9,4,60.2,0.1,100,4.17,rain,0,0,64.8,28.8,249,1003.3,89.9,20,,,,,2024-04-03T06:29:08,2024-04-03T19:34:04,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,33345099999"
Kyiv,2024-04-04,11.9,5.9,8.9,11.9,3.5,7.8,0.8,57.3,0,0,0,,0,0,42.1,16.9,289.1,1013,63.1,20,,,,,2024-04-04T06:26:57,2024-04-04T19:35:40,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-04-05,16.3,2.1,9.1,16.3,2.1,9,2.8,66.5,0.2,100,4.17,rain,0,0,23.4,9,160,1018.5,57.9,20,,,,,2024-04-05T06:24:47,2024-04-05T19:37:16,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-04-06,18.8,8.4,12.8,18.8,8.4,12.7,8.3,76.4,0.8,100,4.17,rain,0,0,39.6,15.1,252.9,1016.5,84.2,20,,,,,2024-04-06T06:22:37,2024-04-06T19:38:52,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-04-07,17.1,8.5,12.9,17.1,8,12.8,8,74.4,0,0,0,,0,0,21.6,10.8,313.5,1020.6,38.5,17.5,,,,,2024-04-07T06:20:28,2024-04-07T19:40:28,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-04-08,23.1,8.3,15.8,23.1,8.3,15.8,7.4,61.5,0,0,0,,0,0,23,10.8,222.9,1022.2,69.7,20,,,,,2024-04-08T06:18:19,2024-04-08T19:42:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-04-09,24.8,11.9,18.7,24.8,11.9,18.7,5.3,43.8,0,0,0,,0,0,33.5,14.4,209.9,1018.4,31.6,20,,,,,2024-04-09T06:16:11,2024-04-09T19:43:40,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-04-10,25.9,12,19.7,25.9,12,19.7,6,42.4,0,0,0,,0,0,27,14.4,214,1019.3,4.5,20,,,,,2024-04-10T06:14:03,2024-04-10T19:45:16,0.05,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-04-11,23.2,13.6,18.1,23.2,13.6,18.1,7.9,51.9,0,0,0,,0,0,32.8,14.4,317.3,1024.3,51.3,20,,,,,2024-04-11T06:11:56,2024-04-11T19:46:52,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-04-12,19.6,9.2,14.8,19.6,8.1,14.8,3.5,47.6,0,0,0,,0,0,37.4,14.4,309.5,1025.4,15.8,20,,,,,2024-04-12T06:09:49,2024-04-12T19:48:28,0.12,Clear,Clear conditions throughout the day.,clear-day,"remote,33345099999"
Kyiv,2024-04-13,19.1,11,14.9,19.1,11,14.9,6.6,58.9,0,0,0,,0,0,38.9,15.1,290.4,1020,83.5,20,,,,,2024-04-13T06:07:43,2024-04-13T19:50:04,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-04-14,20.9,10.4,16,20.9,10.4,16,7.7,59.5,0,0,0,,0,0,38.2,14.8,262.3,1014.4,85.3,20,,,,,2024-04-14T06:05:38,2024-04-14T19:51:40,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-04-15,16.1,8.7,12.1,16.1,8.7,12.1,6.4,69.2,3.3,100,8.33,rain,0,0,44.6,14.4,284.3,1010,85.6,20,,,,,2024-04-15T06:03:33,2024-04-15T19:53:16,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-04-16,18.2,7.3,11.8,18.2,7.3,11.7,8.9,83.6,7,100,4.17,rain,0,0,31.3,14.4,181.8,1002.9,96.3,14,,,,,2024-04-16T06:01:29,2024-04-16T19:54:51,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-04-17,12.4,6.9,8.7,12.4,5,7.6,5.9,82.8,15,100,8.33,rain,0,0,40.3,16.2,354.5,1001.5,98.4,13,,,,,2024-04-17T05:59:26,2024-04-17T19:56:27,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-04-18,7.9,5.7,7.2,7.6,3.1,5.5,5.4,88.3,9,100,8.33,rain,0,0,40.3,15.1,345.6,1000.3,99,6.3,,,,,2024-04-18T05:57:24,2024-04-18T19:58:03,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-04-19,10.2,3.6,6.9,10.2,2.3,4.6,2.9,76.6,7,100,8.33,rain,0,0,50.8,19.1,263.1,1004.7,78.3,14.9,,,,,2024-04-19T05:55:23,2024-04-19T19:59:39,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-04-20,13.6,0.2,8,13.6,0,7.8,1.2,64.9,0,0,0,,0,0,25.2,9.7,144.6,1014.6,50.1,14.8,,,,,2024-04-20T05:53:22,2024-04-20T20:01:14,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-04-21,10.2,5.5,7.6,10.2,1.8,5.2,5.5,87.1,26,100,8.33,rain,0,0,52.9,25.2,344.8,1005.3,100,7.7,,,,,2024-04-21T05:51:23,2024-04-21T20:02:50,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-04-22,12.6,4.4,8.1,12.6,1.1,6.4,3.3,72.7,1,100,4.17,rain,0,0,52.6,20.9,263.1,1013.8,95.7,18.6,,,,,2024-04-22T05:49:24,2024-04-22T20:04:25,0.45,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-04-23,14.2,6.5,10.2,14.2,6.5,10.2,5.2,72.1,0.3,100,4.17,rain,0,0,24.1,8.6,202.8,1021.3,80.8,18.8,,,,,2024-04-23T05:47:26,2024-04-23T20:06:01,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-04-24,12.2,8.7,10.2,12.2,6.6,9.7,8.5,89,9,100,8.33,rain,0,0,42.8,14.4,113.9,1008.5,95.6,14,,,,,2024-04-24T05:45:30,2024-04-24T20:07:36,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-04-25,19.1,7.9,13.4,19.1,7.9,13.4,9.9,80.8,0.1,100,4.17,rain,0,0,20.5,10.8,131.5,1006.3,77.9,12.7,,,,,2024-04-25T05:43:34,2024-04-25T20:09:11,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-04-26,14.2,10,11.9,14.2,9.2,11.9,9.1,83.4,0.7,100,8.33,rain,0,0,31.3,14.4,334.1,1009.8,93.5,14,,,,,2024-04-26T05:41:40,2024-04-26T20:10:46,0.58,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-04-27,17.8,8.8,13.2,17.8,7.6,13,5,60.7,0,0,0,,0,0,25.6,10.8,350,1020.4,52.9,20,,,,,2024-04-27T05:39:46,2024-04-27T20:12:21,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-04-28,19.9,8.7,14.5,19.9,8.7,14.5,4,52.6,0,0,0,,0,0,28.1,14.4,19.7,1026,34.6,20,,,,,2024-04-28T05:37:54,2024-04-28T20:13:55,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-04-29,20.7,10.2,15.6,20.7,10.2,15.6,3.2,45.5,0,0,0,,0,0,34.2,13,34.5,1030.2,6.6,20,,,,,2024-04-29T05:36:03,2024-04-29T20:15:29,0.69,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-04-30,22.2,8.9,16.1,22.2,8.9,16.1,4.1,47,0,0,0,,0,0,27.7,9.7,101.9,1033,0,20,,,,,2024-04-30T05:34:14,2024-04-30T20:17:03,0.73,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-05-01,24.5,10.2,17.8,24.5,10.2,17.8,5.1,46.9,0,0,0,,0,0,13.3,4.3,147.4,1025.3,0,20,,,,,2024-05-01T05:32:26,2024-05-01T20:18:37,0.75,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-05-02,25.1,10.6,19.1,25.1,10.6,19.1,4.6,41.6,0,0,0,,0,0,27,10.8,342.2,1016.2,3.5,20,,,,,2024-05-02T05:30:39,2024-05-02T20:20:11,0.8,Clear,Clear conditions throughout the day.,clear-day,"remote,33345099999"
Kyiv,2024-05-03,20.6,12.2,16.3,20.6,12.2,16.3,5,47.7,0,0,0,,0,0,34.2,13,46,1013,37,20,,,,,2024-05-03T05:28:53,2024-05-03T20:21:44,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-04,18.1,7.2,13.3,18.1,7.2,13.3,1.6,47.1,0,0,0,,0,0,24.1,10.8,70.9,1016.2,5.5,20,,,,,2024-05-04T05:27:09,2024-05-04T20:23:16,0.87,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-05-05,23.9,9.4,16.5,23.9,8.6,16.4,3.8,44.1,0,0,0,,0,0,44.6,17.3,247.4,1012,43.5,20,,,,,2024-05-05T05:25:27,2024-05-05T20:24:49,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-06,25.5,13,18.7,25.5,13,18.7,7.7,51.4,4,100,4.17,rain,0,0,44.6,16.2,243.9,1008.7,79.4,18.8,,,,,2024-05-06T05:23:46,2024-05-06T20:26:21,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-05-07,19.3,9.4,15.2,19.3,7.2,15,9.3,68.7,0.3,100,4.17,rain,0,0,51.5,18.4,299.5,1008.4,78.7,20,,,,,2024-05-07T05:22:06,2024-05-07T20:27:52,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-05-08,16.3,4.8,10.7,16.3,4.7,10.3,0.9,54.1,0,0,0,,0,0,37.8,10.8,349.4,1021.3,30.3,20,,,,,2024-05-08T05:20:28,2024-05-08T20:29:23,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-09,14.5,5.9,10.4,14.5,4,10,-2,45.3,0,0,0,,0,0,26.3,14.4,22.6,1024.2,53,20,,,,,2024-05-09T05:18:52,2024-05-09T20:30:53,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-10,19.7,5.5,13.3,19.7,5.5,13.3,0.3,42.2,0,0,0,,0,0,32,11.5,259.5,1020.8,60.1,20,,,,,2024-05-10T05:17:18,2024-05-10T20:32:23,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-11,17.4,10.2,13.7,17.4,10.2,13.7,3.7,52.7,0,0,0,,0,0,42.8,16.6,330.6,1015.2,75.6,20,,,,,2024-05-11T05:15:45,2024-05-11T20:33:52,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-12,11.8,5.7,9.1,11.8,5.7,8.8,0.2,54.8,0,0,0,,0,0,34.6,18,2.9,1019.9,72.6,20,,,,,2024-05-12T05:14:15,2024-05-12T20:35:20,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-13,10.4,5,8,10.4,4.9,7.3,0.1,58.8,0.1,100,4.17,rain,0,0,36.4,14.4,29.4,1020.7,73.4,20,,,,,2024-05-13T05:12:46,2024-05-13T20:36:48,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-05-14,13.4,2.8,8.9,13.4,2.7,8.8,-0.5,53.6,0,0,0,,0,0,27.4,10.8,57.3,1021.1,49.6,20,,,,,2024-05-14T05:11:19,2024-05-14T20:38:14,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-15,15.6,5.2,11,15.6,3.5,10.9,-1.6,43,0,0,0,,0,0,33.5,11.9,63.9,1024,45.2,20,,,,,2024-05-15T05:09:53,2024-05-15T20:39:40,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-16,17.4,8,12.8,17.4,8,12.8,0.5,44.3,0,0,0,,0,0,23.4,8.3,81.2,1025.8,67.4,20,,,,,2024-05-16T05:08:30,2024-05-16T20:41:05,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-17,21.7,7,15,21.7,7,15,1.6,42.8,0,0,0,,0,0,22,7.2,286.7,1022.3,14.5,20,,,,,2024-05-17T05:07:09,2024-05-17T20:42:29,0.3,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-05-18,23.7,11.4,18.2,23.7,11.4,18.2,4.6,42,0.1,100,4.17,rain,0,0,24.8,9.4,277.4,1017.5,57.9,20,,,,,2024-05-18T05:05:50,2024-05-18T20:43:52,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-05-19,24.6,12.1,18.1,24.6,12.1,18.1,6.5,48.1,0.1,100,4.17,rain,0,0,31,14.4,265.8,1016,59.5,20,,,,,2024-05-19T05:04:34,2024-05-19T20:45:14,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-05-20,26,12.4,19.9,26,12.4,19.9,7,46.1,0,0,0,,0,0,33.1,12.2,163.8,1015.8,28,20,,,,,2024-05-20T05:03:19,2024-05-20T20:46:35,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-21,25.7,12.7,19.8,25.7,12.7,19.8,9.2,52.3,0.1,100,4.17,rain,0,0,26.6,10.8,168,1017.5,72.8,20,,,,,2024-05-21T05:02:07,2024-05-21T20:47:54,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-05-22,26.7,15.4,20.6,26.7,15.4,20.6,9.9,51.9,0.1,100,4.17,rain,0,0,33.8,12.2,110.2,1016.8,91.8,20,,,,,2024-05-22T05:00:56,2024-05-22T20:49:12,0.46,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-05-23,26.8,16.2,21.1,26.6,16.2,21.1,10.6,53.2,8,100,4.17,rain,0,0,35.6,12.6,77.5,1017.8,71.1,20,,,,,2024-05-23T04:59:49,2024-05-23T20:50:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-05-24,26.4,15.1,21,26.4,15.1,21,10.4,53.2,0.2,100,8.33,rain,0,0,42.1,14.8,91.4,1022.9,29.1,20,,,,,2024-05-24T04:58:43,2024-05-24T20:51:45,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-05-25,24.1,13.2,19.4,24.1,13.2,19.4,3.4,37.8,0,0,0,,0,0,36,13,108.4,1025.6,0.7,20,,,,,2024-05-25T04:57:40,2024-05-25T20:52:59,0.56,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-05-26,25.2,12.3,19.4,25.2,12.3,19.4,2.8,35.7,0,0,0,,0,0,32.4,10.8,58.9,1023.6,33.3,20,,,,,2024-05-26T04:56:40,2024-05-26T20:54:11,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-27,27.4,14.5,21.7,26.7,14.5,21.6,5,35.7,0,0,0,,0,0,38.9,14.4,66.4,1021.8,63.4,20,,,,,2024-05-27T04:55:42,2024-05-27T20:55:22,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,33345099999"
Kyiv,2024-05-28,26.1,16.4,21.2,26.1,16.4,21.2,8.3,44.7,0.4,100,4.17,rain,0,0,38.9,13.3,104.7,1018.8,75.6,20,,,,,2024-05-28T04:54:46,2024-05-28T20:56:31,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-05-29,26.6,15.6,21.1,26.6,15.6,21.1,7.6,42.9,0,0,0,,0,0,39.6,14.8,97.7,1014.1,80.5,20,,,,,2024-05-29T04:53:53,2024-05-29T20:57:39,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-05-30,21.7,14.9,18.2,21.7,14.9,18.2,12.6,70.5,2,100,4.17,rain,0,0,33.5,10.8,148.4,1010.3,91.8,18.6,,,,,2024-05-30T04:53:03,2024-05-30T20:58:45,0.75,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-05-31,22.5,13.4,18.2,22.5,13.4,18.2,13.3,74.6,0.9,100,4.17,rain,0,0,35.6,12.6,158.8,1011.9,74.4,16,,,,,2024-05-31T04:52:15,2024-05-31T20:59:49,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-06-01,28.9,15.4,21.7,28.4,15.4,21.7,15.5,71,0.6,100,4.17,rain,0,0,45.7,11.9,161.1,1013.3,69.8,14,,,,,2024-06-01T04:51:30,2024-06-01T21:00:51,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-06-02,25.8,17.7,21,25.8,17.7,21,16.7,77.6,16,100,4.17,rain,0,0,40.7,21.6,207.9,1012.5,60.3,18.6,,,,,2024-06-02T04:50:48,2024-06-02T21:01:51,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-06-03,25.1,15.4,20.6,25.1,15.4,20.6,13.3,65.1,0,0,0,,0,0,38.9,14.4,255.7,1012.5,40.7,20,,,,,2024-06-03T04:50:08,2024-06-03T21:02:49,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-04,28.4,17.4,22.3,28.9,17.4,22.4,15.2,65.7,0.1,100,4.17,rain,0,0,22.3,8.3,205.4,1011.3,78.6,20,,,,,2024-06-04T04:49:31,2024-06-04T21:03:44,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,33345099999"
Kyiv,2024-06-05,25.6,16.2,21.1,25.6,16.2,21.1,14.7,69.1,2.2,100,4.17,rain,0,0,40,14.4,230.5,1009.7,73.5,20,,,,,2024-06-05T04:48:57,2024-06-05T21:04:38,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"33345099999,remote"
Kyiv,2024-06-06,26.2,16.5,21.4,26.2,16.5,21.4,13.6,63.8,0,0,0,,0,0,43.6,16.2,286.9,1011.9,55.8,20,,,,,2024-06-06T04:48:26,2024-06-06T21:05:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-07,27.1,16.7,21.9,26.7,16.7,21.9,13.1,59.7,0,0,0,,0,0,28.4,10.8,290.3,1015.6,39.9,20,,,,,2024-06-07T04:47:58,2024-06-07T21:06:19,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-08,23.9,16.2,20.6,23.9,16.2,20.6,15.4,73,0.6,100,4.17,rain,0,0,29.9,11.2,272.1,1013.2,57.2,20,,,,,2024-06-08T04:47:32,2024-06-08T21:07:05,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-06-09,27.1,13.8,21.1,26.8,13.8,21.1,11.9,57.6,1,100,4.17,rain,0,0,27.4,9.7,186.4,1011,48.9,18.8,,,,,2024-06-09T04:47:10,2024-06-09T21:07:50,0.09,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-06-10,27.2,18.3,22.4,28.2,18.3,22.5,18.1,77.7,0.8,100,4.17,rain,0,0,35.3,10.8,176,1007.6,90.5,18.6,,,,,2024-06-10T04:46:50,2024-06-10T21:08:32,0.12,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-06-11,27.6,19.7,22.8,28.6,19.7,22.8,18.4,77.1,2.4,100,8.33,rain,0,0,34.6,18,196.6,1006.1,87.3,17.5,,,,,2024-06-11T04:46:33,2024-06-11T21:09:11,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-06-12,20.9,15.7,18.2,20.9,15.7,18.2,16.3,88.5,50,100,8.33,rain,0,0,51.1,19.8,295.9,1008.1,95.3,13,,,,,2024-06-12T04:46:19,2024-06-12T21:09:48,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-06-13,23.1,13.1,18.4,23.1,13.1,18.4,10.7,62.3,0,0,0,,0,0,30.2,11.2,325.3,1014.3,64,20,,,,,2024-06-13T04:46:08,2024-06-13T21:10:22,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-14,22.2,16.4,19.2,22.2,16.4,19.2,13.9,72.1,0.7,100,8.33,rain,0,0,19.1,7.2,60,1012.3,95.1,20,,,,,2024-06-14T04:46:00,2024-06-14T21:10:54,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-06-15,20.7,16.4,18.4,20.7,16.4,18.4,16.6,89.7,27,100,8.33,rain,0,0,31.7,11.5,13,1011.3,98.4,16,,,,,2024-06-15T04:45:55,2024-06-15T21:11:22,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,33345099999"
Kyiv,2024-06-16,21,17.2,18.8,21,17.2,18.8,16.8,88.4,8,100,8.33,rain,0,0,31.3,11.5,8.8,1010.1,98.4,8.6,,,,,2024-06-16T04:45:53,2024-06-16T21:11:49,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-06-17,25.7,17.2,21.2,25.7,17.2,21.2,16.1,74.1,3,100,4.17,rain,0,0,38.9,13.3,287.4,1010.1,85.1,14,,,,,2024-06-17T04:45:54,2024-06-17T21:12:12,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-06-18,28.5,18.1,23.3,27.7,18.1,23.2,14.1,59.1,0,0,0,,0,0,30.2,11.2,288.8,1016.2,40.3,20,,,,,2024-06-18T04:45:57,2024-06-18T21:12:32,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-19,30,18.6,24.7,29.5,18.6,24.7,15.1,56.4,0,0,0,,0,0,32,14.4,203.2,1017.1,67.2,20,,,,,2024-06-19T04:46:04,2024-06-19T21:12:50,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-20,23.2,17.8,21.3,23.2,17.8,21.3,12.7,59.5,0.2,100,4.17,rain,0,0,66.2,24.8,296.8,1014.2,57.8,20,,,,,2024-06-20T04:46:13,2024-06-20T21:13:05,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-06-21,24.8,14.7,20.2,24.8,14.7,20.2,10.6,55.6,0,0,0,,0,0,32.4,11.9,285.6,1018.2,22.9,20,,,,,2024-06-21T04:46:25,2024-06-21T21:13:17,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
